date,dailyreturns,totalcap,chngcap,divfac,spread,shrout,SDT_RET,Mkt-RF,SMB,HML,RMW,CMA,RF,SPYRET,TMW_SPYRET,UP_DWN
1979-04-30,0.0007869700000000001,449980313.375,0.0006327241385275517,0.0012341300000000002,0.69125,96364.74,0.007477876207510291,-0.07,-0.1,-0.03,0.02,0.16,0.04,0.000000,0.040936,1
1979-05-01,-0.0003089399999999999,450024604.625,9.842930609083034e-05,0.00084191,0.64375,96364.73,0.009031392453709965,-0.02,0.07,0.1,0.08,-0.09,0.037,0.040936,0.011236,1
1979-05-02,-0.0008776100000000003,450602290.75,0.0012836767569217589,0.00033017000000000007,0.63,96364.73,0.011285002665910007,0.05,0.16,-0.08,0.21,0.03,0.037,0.011236,0.022222,1
1979-05-03,0.00021227999999999975,450847288.25,0.0005437111728665567,0.00013379,0.6475,96367.95,0.008014240662443045,0.02,0.11,-0.18,0.15,0.04,0.037,0.022222,-0.01087,0
1979-05-04,-0.01025527,445246479.125,-0.012422851974423499,0.000982,0.8775,95825.76,0.01111231760719299,-0.97,0.21,0.24,-0.06,0.18,0.037,-0.010870,-0.054945,0
1979-05-07,-0.016406390000000003,438419288.25,-0.015333508955347241,0.0007953799999999998,0.8475,95825.76,0.011942642321280516,-1.82,-0.84,0.33,-0.26,0.21,0.037,-0.054945,-0.02907,0
1979-05-08,0.00404448,439642699.875,0.0027905059329924597,0.00041903,0.885,95825.76,0.012935188650492825,-0.02,-0.72,-0.16,0.09,-0.1,0.037,-0.029070,0.02994,1
1979-05-09,0.0025093600000000004,439966143.375,0.000735696282667675,0.00014659999999999999,0.76625,95825.76,0.01117603858326131,0.33,0.25,0.2,-0.15,-0.06,0.037,0.029940,-0.034884,0
1979-05-10,-0.01117034,435369729.25,-0.010447199617999448,0.0,0.75125,96829.56,0.011527692094896855,-0.89,0.14,0.2,-0.16,-0.15,0.037,-0.034884,0.006024,1
1979-05-11,0.0016167399999999998,435389341.0,4.504619564116297e-05,0.00047609,0.585,96829.56,0.00833586901860589,0.12,0.03,0.03,0.08,-0.13,0.037,0.006024,-0.005988,0
1979-05-14,-0.005563560000000002,432849842.0,-0.005832708247214491,0.00025207999999999996,0.62625,97371.75,0.008878667968527348,-0.48,0.15,0.01,-0.18,0.09,0.037,-0.005988,0.018072,1
1979-05-15,0.0023965,433063073.625,0.0004926226240831166,0.00014815,0.68375,96951.47,0.007850791163245198,0.07,-0.04,0.22,-0.12,0.06,0.037,0.018072,0.005917,1
1979-05-16,0.002728670000000002,434268941.25,0.002784508073861325,0.00030347,0.67375,96737.89,0.008883627272475056,0.22,-0.21,0.06,-0.21,0.23,0.037,0.005917,0.058824,1
1979-05-17,0.016882510000000003,441726184.5,0.017171947016369815,0.0,1.00875,95940.62,0.012588595783802885,1.47,-0.45,0.06,0.06,0.36,0.037,0.058824,-0.005556,0
1979-05-18,0.0011884600000000003,441552761.5,-0.0003926029429210942,0.0,0.7225,96381.86,0.011819182832013624,0.08,0.35,-0.01,-0.14,-0.15,0.037,-0.005556,0.01676,1
1979-05-21,0.00352408,442143279.125,0.0013373659423936424,0.0005365899999999999,0.69875,96590.28,0.012679720563533444,0.3,0.14,-0.17,-0.01,-0.16,0.037,0.016760,0.0,0
1979-05-22,0.004247949999999999,444300731.5,0.004879532216953697,0.000518,0.75125,96590.28,0.010551481058734281,0.46,-0.03,-0.1,0.05,-0.13,0.037,0.000000,-0.005495,0
1979-05-23,-0.00370168,441132595.125,-0.007130612556733973,0.00021322,0.9,96491.13,0.012813958911572753,-0.39,0.5,0.05,-0.1,-0.33,0.037,-0.005495,-0.005525,0
1979-05-24,0.0022177599999999996,441267444.875,0.0003056898345084047,0.0008041699999999999,0.705,96674.04,0.00977812223728425,0.13,0.16,0.05,-0.27,-0.16,0.037,-0.005525,0.0,0
1979-05-25,0.0030284500000000007,442323952.0,0.00239425576772212,7.48e-05,0.63125,96833.55,0.009299237132146863,0.29,0.24,0.05,-0.1,-0.07,0.037,0.000000,0.005556,1
1979-05-29,0.0004454100000000001,441944148.0,-0.0008586557392669114,0.0,0.5975,97092.98,0.011189770581137258,-0.18,0.01,0.05,-0.04,-0.08,0.037,0.005556,-0.005525,0
1979-05-30,-0.009040160000000002,437916788.875,-0.009112823743058107,0.0,0.79875,97199.75,0.010386990896950539,-0.94,-0.04,0.23,-0.25,0.06,0.037,-0.005525,0.011111,1
1979-05-31,0.00031463,437409835.875,-0.0011576468700876807,0.000378,0.76625,97095.43,0.013648795998001088,0.01,-0.04,0.13,-0.2,0.06,0.037,0.011111,0.016484,1
1979-06-01,0.0023870200000000005,437740246.375,0.0007553796757657771,0.0,0.57,102348.53,0.012758079214047827,0.1,0.17,-0.13,-0.02,-0.1,0.038,0.016484,0.0,0
1979-06-04,0.003632999999999999,439099119.125,0.0031042901840829806,0.00055897,0.6225,103158.21,0.011452789405717595,0.18,-0.09,0.31,0.13,0.25,0.038,0.000000,0.021622,1
1979-06-05,0.01336324,445276496.375,0.01406829797861997,0.0,0.9925,103245.8,0.013752716136594154,1.18,-0.2,-0.38,0.19,-0.14,0.038,0.021622,0.037037,1
1979-06-06,0.007749700000000001,448538078.625,0.007324847092879505,0.0,0.825,103158.21,0.012471744418419738,0.66,-0.11,-0.25,0.34,-0.13,0.038,0.037037,-0.010204,0
1979-06-07,0.007271270000000001,451187898.0,0.005907679863264015,8.303000000000001e-05,0.765,103266.29,0.012800467426641305,0.57,-0.02,-0.04,-0.08,-0.11,0.038,-0.010204,0.005155,1
1979-06-08,-0.0032408300000000014,449273167.75,-0.004243753563620611,0.0,0.7,103266.29,0.011058371033760039,-0.2,0.38,0.55,-0.24,-0.23,0.038,0.005155,-0.010256,0
1979-06-11,0.004748270000000001,451332952.75,0.004584705136778222,0.0007001199999999999,0.68875,103450.16,0.010504813063163962,0.26,0.08,0.01,0.21,0.26,0.038,-0.010256,0.0,0
1979-06-12,0.011307730000000005,454794611.625,0.00766985626444483,0.00031634,1.02875,102744.19,0.012762029694224297,0.9,-0.11,0.15,0.12,-0.46,0.038,0.000000,-0.025907,0
1979-06-13,-0.0047133800000000005,451051027.0,-0.008231374183665041,0.0,0.84,103062.71,0.012842619994330902,-0.35,0.58,0.58,-0.4,-0.32,0.038,-0.025907,-0.021277,0
1979-06-14,-0.0014839600000000003,450224571.0,-0.0018322893653449634,0.0,0.77,102827.35,0.009004968296367615,-0.19,-0.01,0.06,-0.38,0.5,0.038,-0.021277,0.0,0
1979-06-15,0.0005400500000000001,450085833.125,-0.0003081526063578588,0.0,0.72875,103369.65,0.009081601302060998,0.05,0.11,-0.13,-0.21,0.05,0.038,0.000000,-0.01087,0
1979-06-18,-0.005421239999999999,446494983.5,-0.007978144079915372,0.0,0.66625,103622.12,0.008737951801148362,-0.57,0.14,0.21,-0.2,0.26,0.038,-0.010870,0.016484,1
1979-06-19,0.0006028400000000001,446644702.375,0.0003353203967184637,0.00012987,0.71,103498.82,0.010632471462857767,0.02,-0.04,0.28,0.0,-0.19,0.038,0.016484,-0.005405,0
1979-06-20,0.0010940400000000001,447001205.25,0.0007981800144596374,0.00024834,0.66375,103527.85,0.014463624344897202,0.14,0.33,0.13,-0.05,-0.08,0.038,-0.005405,0.01087,1
1979-06-21,0.005139120000000001,449433458.25,0.0054412672078583135,0.00028485,0.76,103825.23,0.014181564712775043,0.39,0.1,-0.2,0.04,-0.06,0.038,0.010870,-0.005376,0
1979-06-22,0.005045889999999998,451462588.25,0.004514861906145251,0.0,0.68125,103792.12,0.01303486430355223,0.44,-0.14,-0.07,-0.13,0.01,0.038,-0.005376,0.027027,1
1979-06-25,-0.004200460000000002,449267807.25,-0.004861490314197692,0.00026084,0.86625,104814.55,0.017522094329886894,-0.52,-0.09,0.14,-0.48,0.31,0.038,0.027027,-0.010526,0
1979-06-26,-0.004677740000000001,446821076.125,-0.005446041504679866,5.4340000000000005e-05,0.90125,104814.99,0.011611730884486488,-0.44,0.04,0.19,-0.29,0.1,0.038,-0.010526,-0.015957,0
1979-06-27,0.007550660000000006,449676479.125,0.006390484139116914,0.0,0.90875,104905.61,0.012865535023417713,0.56,-0.13,-0.08,0.15,-0.55,0.038,-0.015957,0.027027,1
1979-06-28,0.0053503,452404486.875,0.006066600937874922,0.00043781999999999995,0.79875,104976.56,0.011260044674454317,0.54,-0.06,0.03,-0.03,0.1,0.038,0.027027,-0.010526,0
1979-06-29,-0.0009073499999999998,452374464.125,-6.636262652337521e-05,0.00023766000000000003,0.8675,105943.81,0.01523573776487043,0.02,-0.06,-0.06,-0.15,0.05,0.038,-0.010526,0.010638,1
1979-07-02,-0.00851511,448670861.0,-0.00818702959320139,8.502e-05,0.665,105944.63,0.010950844588889022,-0.91,-0.05,0.48,-0.27,0.37,0.036,0.010638,0.0,0
1979-07-03,0.0009252099999999999,448479262.125,-0.00042703659108367376,0.00023428,0.54,105944.63,0.008992070645341264,0.14,0.08,0.3,-0.22,-0.06,0.036,0.000000,-0.005263,0
1979-07-05,0.0034064499999999997,450143576.0,0.0037110163513784933,0.0,0.62625,105944.63,0.011739865646655209,0.37,0.17,0.11,-0.01,0.17,0.036,-0.005263,0.010582,1
1979-07-06,0.011813199999999994,455442267.5,0.011771114334418575,0.0,0.89625,105788.2,0.012625123477744004,1.04,-0.3,-0.22,0.05,0.17,0.036,0.010582,-0.010471,0
1979-07-09,0.010148020000000004,459556314.25,0.009033080685687533,7.462e-05,0.78,105944.63,0.01385533356588062,0.78,-0.44,0.23,0.03,0.13,0.036,-0.010471,0.005291,1
1979-07-10,-0.0024690399999999996,458271437.75,-0.002795906530186465,0.0,0.7875,105944.63,0.010836209076512827,-0.31,0.12,0.09,-0.11,0.13,0.036,0.005291,-0.010526,0
1979-07-11,-0.007772600000000001,453914897.5,-0.009506462526640447,0.0,0.71125,105944.63,0.01214929222031248,-0.6,0.43,0.19,-0.34,-0.19,0.036,-0.010526,-0.015957,0
1979-07-12,-0.009708139999999999,449199126.0,-0.01038910933739512,0.0,0.705,105859.59,0.012845495615053694,-0.76,0.55,0.34,-0.23,0.1,0.036,-0.015957,-0.027027,0
1979-07-13,-0.00109557,447822816.25,-0.003063919029085538,0.0,0.695,105989.37,0.011837784663632181,-0.34,0.1,0.11,-0.31,0.15,0.036,-0.027027,0.027778,1
1979-07-16,0.00503971,449817490.0,0.004454158380546858,0.00020907000000000003,0.63,105901.78,0.010913734484116698,0.41,-0.14,-0.01,0.03,0.1,0.036,0.027778,-0.005405,0
1979-07-17,-0.009920670000000001,445640654.625,-0.00928562243099973,0.0,0.88,105989.37,0.012762030919607988,-0.97,-0.07,0.5,-0.34,0.44,0.036,-0.005405,-0.005435,0
1979-07-18,-0.0019240599999999996,445613303.375,-6.13751230192916e-05,0.0,0.83125,106198.74,0.011161026602631428,-0.29,-0.3,-0.12,0.11,0.02,0.036,-0.005435,-0.005464,0
1979-07-19,-0.0011376700000000001,444866197.125,-0.0016765797707150032,0.0,0.625,105989.37,0.009014906065780636,-0.01,0.55,0.14,-0.26,-0.04,0.036,-0.005464,0.010989,1
1979-07-20,0.0021951099999999997,445875223.75,0.002268157552812511,0.0,0.61125,105887.9,0.007073553894963232,0.25,0.03,-0.19,0.19,0.03,0.036,0.010989,0.005435,1
1979-07-23,-0.0018908599999999994,444566075.875,-0.002936130570318607,0.0,0.61125,105989.37,0.007558457661628215,-0.29,0.09,-0.02,0.05,-0.24,0.036,0.005435,0.005405,1
1979-07-24,0.0035818699999999996,446123415.625,0.003503055753714124,0.0,0.60625,105989.37,0.008157651470134147,0.31,-0.01,-0.03,0.23,0.13,0.036,0.005405,0.005376,1
1979-07-25,0.012141950000000002,451408406.625,0.011846477487840401,0.0,0.7025,105801.9,0.011815564255431999,1.05,-0.27,-0.19,0.54,-0.01,0.036,0.005376,0.010695,1
1979-07-26,0.0022744799999999997,451134395.25,-0.0006070143377450155,3.035e-05,0.62875,105887.9,0.011772802163349798,0.11,0.3,0.05,0.03,-0.33,0.036,0.010695,0.005291,1
1979-07-27,0.0003903399999999999,451245786.875,0.0002469145030234987,0.00036096,0.56625,105887.9,0.008865568021727587,0.12,0.36,0.06,-0.04,0.01,0.036,0.005291,0.057895,1
1979-07-30,0.00119152,451174738.625,-0.00015744911546322626,0.0009185200000000001,0.55125,105887.9,0.009456467288869268,0.13,0.11,-0.11,0.42,-0.3,0.036,0.057895,-0.004975,0
1979-07-31,0.006700490000000001,453644640.375,0.00547437952206109,0.0006787900000000001,0.59125,106092.96,0.011786443906861644,0.59,-0.08,0.03,0.16,-0.11,0.036,-0.004975,-0.015,0
1979-08-01,0.004467039999999999,454830680.0,0.0026144685056117556,0.00031448,0.71625,106092.96,0.011322296619761318,0.35,0.24,-0.16,0.34,0.06,0.033,-0.015000,0.030457,1
1979-08-02,-0.00016374000000000006,454221453.375,-0.0013394580704186865,0.00019479999999999996,0.61875,106092.96,0.009927562788601046,0.05,0.32,-0.25,0.19,-0.43,0.033,0.030457,0.0,0
1979-08-03,0.0005157600000000002,453641099.75,-0.0012776887148059357,0.0001356,0.57125,106095.32,0.009161208906508289,-0.08,0.02,0.14,-0.13,0.07,0.033,0.000000,0.024631,1
1979-08-06,0.004141820000000002,454844085.5,0.002651844708653872,0.0018181299999999994,0.6325,105886.09,0.009170835293879983,0.2,-0.17,-0.16,0.26,0.02,0.033,0.024631,0.033654,1
1979-08-07,0.014540629999999999,461098314.625,0.01375027031103393,0.0005333100000000001,1.015,105965.92,0.01642042162111718,1.17,-0.4,-0.52,0.4,-0.34,0.033,0.033654,0.013953,1
1979-08-08,0.0037704300000000013,461679424.125,0.0012602724442238866,0.00013796,0.745,105886.09,0.009723779432381011,0.33,0.07,-0.1,0.05,-0.22,0.033,0.013953,0.041284,1
1979-08-09,-0.003898179999999999,459343938.75,-0.005058673297876237,0.00013896,0.63,105583.1,0.008750710538977377,-0.29,0.45,0.11,-0.16,0.03,0.033,0.041284,-0.008811,0
1979-08-10,0.011722840000000003,463397281.25,0.00882419938103518,0.0004391700000000001,1.05875,104941.67,0.01451456491115046,0.8,-0.07,-0.53,0.37,-0.44,0.033,-0.008811,-0.017778,0
1979-08-13,0.010117300000000003,467230944.25,0.00827295099716352,0.00019644,0.685,105217.07,0.01169676140751116,0.86,-0.18,-0.24,0.32,-0.42,0.033,-0.017778,-0.054299,0
1979-08-14,0.0003761499999999997,467357362.75,0.0002705696220590692,0.0,0.65875,105217.14,0.011320365298541572,0.15,0.19,0.29,-0.12,0.13,0.033,-0.054299,0.066986,1
1979-08-15,0.009593840000000003,471356967.25,0.008557914818043688,7.434e-05,1.13,105217.14,0.01804952529481263,0.69,0.12,-0.16,0.15,-0.18,0.033,0.066986,-0.03139,0
1979-08-16,-0.0026965200000000004,469684579.25,-0.0035480285987010696,0.00022204,0.8875,104945.05,0.010894390940722334,-0.2,0.06,0.0,0.05,0.03,0.033,-0.031390,0.0,0
1979-08-17,0.005395819999999998,471927175.5,0.00477468571265649,0.0,0.95375,104945.67,0.016399178411534324,0.24,-0.06,0.14,0.13,0.06,0.033,0.000000,0.0,0
1979-08-20,0.007588170000000003,475299645.375,0.007146165870670407,0.0005140599999999999,0.86125,105222.23,0.013979182112211129,0.48,-0.12,-0.06,0.13,0.03,0.033,0.000000,-0.00463,0
1979-08-21,-0.00085269,475329893.625,6.364037990413962e-05,0.0,0.73,105256.27,0.009869770811555165,0.02,0.11,0.0,-0.05,0.07,0.033,-0.004630,0.018605,1
1979-08-22,0.0007495299999999999,475753452.5,0.0008910840253908425,0.00027103,0.77875,105276.03,0.00958492931475177,0.15,0.22,-0.01,-0.13,0.06,0.033,0.018605,0.009132,1
1979-08-23,-0.00315182,474036223.875,-0.003609492723544605,0.0,0.7525,105305.94,0.011713265375857089,-0.28,0.37,0.16,-0.19,-0.1,0.033,0.009132,0.0181,1
1979-08-24,-0.00046724999999999995,474318570.875,0.0005956232578430143,5.5740000000000025e-05,0.835,105305.92,0.014029443371014584,0.0,-0.07,0.23,-0.1,0.24,0.033,0.018100,-0.022222,0
1979-08-27,0.006205970000000001,476843940.75,0.0053242061982547995,0.00039763999999999994,0.82875,105300.38,0.008828608748462826,0.53,-0.3,0.1,0.35,0.07,0.033,-0.022222,0.013636,1
1979-08-28,-0.00096158,476248886.875,-0.0012479006738852494,0.0005491,0.5825,105721.41,0.008215446066054018,-0.1,0.17,-0.05,-0.1,0.07,0.033,0.013636,0.026906,1
1979-08-29,-0.00067182,475952576.625,-0.0006221752074725417,0.0,0.6175,105366.1,0.008961973105687759,0.01,0.27,-0.1,-0.25,-0.08,0.033,0.026906,0.0131,1
1979-08-30,0.00059996,475908736.625,-9.211001715947464e-05,0.0,0.58,105730.01,0.008467122869980899,-0.02,0.26,-0.11,-0.04,-0.02,0.033,0.013100,0.017241,1
1979-08-31,0.003928930000000001,477440577.375,0.0032187699701908823,0.000157,0.53875,105371.23,0.00960244655615106,0.31,0.29,-0.19,0.07,-0.09,0.033,0.017241,-0.09322,0
1979-09-04,-0.016788759999999993,468677880.625,-0.01835348138647508,0.00034259,1.05125,105661.47,0.011509633338129491,-1.61,0.15,0.35,-0.27,0.2,0.043,-0.093220,0.009346,1
1979-09-05,-0.010007250000000007,465114189.5,-0.0076037109330776564,0.0,0.94625,105383.11,0.01264320588210414,-1.25,-0.78,0.2,-0.04,0.33,0.043,0.009346,0.018519,1
1979-09-06,0.00697449,467376695.25,0.004864409216223331,8.214000000000001e-05,0.9175,105383.11,0.027207296032941995,0.47,0.27,-0.1,-0.01,-0.05,0.043,0.018519,0.009091,1
1979-09-07,0.009503610000000001,472045978.25,0.009990406127336815,0.0,1.18875,105392.7,0.02452770392548933,0.76,-0.1,0.18,-0.02,0.31,0.043,0.009091,0.027027,1
1979-09-10,0.006190420000000001,474598952.0,0.005408315858265622,0.00114309,0.8575,105466.85,0.011598211073465016,0.47,-0.07,0.05,0.06,0.05,0.043,0.027027,-0.052632,0
1979-09-11,-0.008133420000000002,470843906.75,-0.00791203864689527,0.00027342,1.02,105470.65,0.00988462097103425,-0.68,0.12,0.05,-0.06,-0.03,0.043,-0.052632,0.027778,1
1979-09-12,0.00362632,472350320.625,0.003199391249210537,0.00026396000000000004,0.865,105774.49,0.013100708259734152,0.31,0.1,-0.19,-0.03,-0.11,0.043,0.027778,0.009009,1
1979-09-13,-0.0021118600000000006,471526486.375,-0.0017441170547104479,0.0,0.66875,105471.49,0.01270914305896874,0.03,0.42,-0.5,0.32,-0.49,0.043,0.009009,0.004464,1
1979-09-14,0.008754480000000004,476420566.125,0.01037922553963977,0.00013585,1.00625,105483.89,0.01117877106731118,0.91,0.03,-0.35,0.5,-0.33,0.043,0.004464,0.008889,1
1979-09-17,-0.0005214599999999998,476216204.125,-0.00042895293471945095,0.0,0.815,105483.89,0.01047440657311859,-0.11,-0.08,-0.2,0.24,-0.05,0.043,0.008889,0.004405,1
1979-09-18,-0.0059290100000000045,472756307.875,-0.007265389585718096,0.0006199500000000001,0.79875,105584.85,0.009241004928621564,-0.76,-0.02,0.0,0.02,0.16,0.043,0.004405,-0.013158,0
1979-09-19,0.004034749999999999,474595065.375,0.00388944043552808,0.0,0.73125,105584.85,0.00976103719999555,0.21,-0.07,-0.04,0.07,-0.06,0.043,-0.013158,0.044444,1
1979-09-20,0.021971070000000002,487647265.625,0.02750176140092564,1.7539999999999985e-05,1.645,105483.89,0.023747195021283862,1.67,-1.22,-0.31,0.89,0.27,0.043,0.044444,-0.012766,0
1979-09-21,-0.0003415999999999994,485638355.625,-0.004119596564178929,0.0,1.09125,105483.89,0.014585374517583767,-0.05,0.22,0.02,-0.29,-0.26,0.043,-0.012766,-0.012931,0
1979-09-24,-0.008744380000000001,480552533.25,-0.010472447894801729,0.00024901,0.88625,105483.89,0.012144145789023224,-0.79,0.25,-0.14,0.08,-0.07,0.043,-0.012931,0.052402,1
1979-09-25,0.0008367599999999999,481224953.375,0.0013992645516867075,0.0,0.89375,105596.4,0.011055510906166374,0.01,-0.27,-0.15,0.09,-0.17,0.043,0.052402,0.004149,1
1979-09-26,0.0032220799999999996,481838177.5,0.0012742982688225268,0.0,0.95375,105964.22,0.011445274015350816,0.22,0.14,0.01,-0.09,0.05,0.043,0.004149,0.020661,1
1979-09-27,0.0021716399999999994,482847355.0,0.0020944324196892072,7.345e-05,0.86375,105980.06,0.009500627653396635,0.1,0.11,0.01,-0.16,0.18,0.043,0.020661,-0.020243,0
1979-09-28,-0.007782830000000001,479180137.625,-0.007594982838831088,0.0,0.9925,105812.17,0.0098823775449284,-0.69,0.49,0.2,-0.27,0.36,0.043,-0.020243,-0.024793,0
1979-10-01,-0.006382099999999998,476044894.25,-0.00654293266523831,0.00021223,0.71625,106138.31,0.010747143520419035,-0.58,0.32,-0.18,-0.24,-0.1,0.038,-0.024793,0.033898,1
1979-10-02,0.009470300000000004,480977664.5,0.010361985412681518,5.2079999999999976e-05,1.02,106122.47,0.015276849572427746,0.78,-0.23,-0.11,0.23,-0.01,0.038,0.033898,0.008197,1
1979-10-03,0.0001715799999999999,480573626.5,-0.0008400348494769228,0.00021475000000000002,0.785,106033.43,0.01221643430361517,0.13,0.32,-0.18,-0.05,-0.22,0.038,0.008197,0.04065,1
1979-10-04,0.004857830000000002,483187985.5,0.0054400800539977645,0.0,0.9825,106126.19,0.012061546123528277,0.56,0.06,0.02,0.06,-0.1,0.038,0.040650,0.078125,1
1979-10-05,0.010683709999999996,488793871.0,0.011601872704262384,0.00023672000000000002,0.9875,106247.51,0.012147776483822427,0.85,-0.15,-0.07,0.06,0.18,0.038,0.078125,-0.076087,0
1979-10-08,-0.011727250000000002,483475802.875,-0.010879981195590749,0.0,1.11625,106262.61,0.012039442207770356,-1.24,-0.08,-0.03,0.13,0.13,0.038,-0.076087,-0.043137,0
1979-10-09,-0.031072689999999993,470122964.75,-0.027618420706056135,0.0,1.65625,106064.37,0.01800352634857231,-3.44,-1.33,-0.01,0.27,0.23,0.038,-0.043137,-0.040984,0
1979-10-10,-0.009441130000000002,466898840.125,-0.006858045376946231,0.0,1.9775,105733.17,0.01961561932821378,-1.92,-2.71,-0.4,0.52,0.21,0.038,-0.040984,0.004274,1
1979-10-11,-0.0019988199999999997,464681469.625,-0.004749145445309688,0.0,1.4625,105673.49,0.01793027110183933,-0.02,0.75,0.01,-0.2,-0.15,0.038,0.004274,0.0,0
1979-10-12,-0.005758239999999998,460634281.0,-0.008709597626662569,0.0,1.24,104483.98,0.012694655037758087,-0.31,0.75,0.04,-0.49,-0.09,0.038,0.000000,-0.021277,0
1979-10-15,-0.00971214,457672763.75,-0.006429215914132147,0.00010726000000000001,1.1675,105631.8,0.011909011068374513,-1.23,-0.65,0.04,0.0,0.16,0.038,-0.021277,-0.017391,0
1979-10-16,-0.0012646699999999999,456633481.0,-0.0022707987722155876,0.0,0.99375,105631.8,0.013386109531336935,-0.21,-0.01,0.11,-0.04,0.05,0.038,-0.017391,0.004425,1
1979-10-17,0.0034528699999999985,457875959.875,0.0027209543905519773,0.00010096000000000001,0.95,105631.8,0.01142902226582074,0.3,0.21,-0.14,-0.06,-0.05,0.038,0.004425,0.022026,1
1979-10-18,0.0023223899999999993,459468003.125,0.003477018645911434,0.0,0.95,105631.8,0.01595509488805277,0.18,0.02,0.0,0.06,0.37,0.038,0.022026,-0.043103,0
1979-10-19,-0.020272919999999986,450657639.875,-0.01917513992286224,0.0,1.2075,105760.57,0.013422438521078096,-2.09,-0.06,0.35,-0.12,0.32,0.038,-0.043103,-0.027027,0
1979-10-22,-0.008110219999999998,447551032.5,-0.006893497635725665,0.0,1.20625,105632.21,0.015773595967600123,-1.43,-1.63,-0.37,0.47,-0.05,0.038,-0.027027,0.013889,1
1979-10-23,-0.0031894200000000005,445541651.75,-0.004489724308702203,0.0,0.93875,105632.21,0.015819455610153473,-0.37,-0.04,-0.25,0.11,-0.48,0.038,0.013889,0.027397,1
1979-10-24,0.0002504,445835740.625,0.0006600704419998937,0.0,0.8975,105657.65,0.012100649125254615,0.21,0.16,-0.12,0.1,-0.05,0.038,0.027397,-0.004444,0
1979-10-25,-0.003869200000000001,443834954.25,-0.004487720908591064,0.0,0.99,105662.14,0.01207536722573536,-0.34,0.27,0.21,-0.26,0.03,0.038,-0.004444,0.013393,1
